timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count
01-08-2025,P0113,14073983.85,South,Tension,132 kV GIS,18,100,4,12,50,108.49,Low,12.4,1.2,9.16,1,170,9.62,1,3,7,4,2.48,6.18,482
01-09-2025,P0113,14073983.85,South,Tension,132 kV GIS,18,100,4,12,29,112.45,Low,15.9,1.61,11.97,1.29,221,12.77,2,4,5,5,2.38,8.21,482
01-10-2025,P0113,14073983.85,South,Tension,132 kV GIS,18,100,4,12,46,105.88,Low,17.15,1.74,12.88,1.37,242,14.07,1,3,6,5,2.17,8.51,482
01-11-2025,P0113,14073983.85,South,Tension,132 kV GIS,18,100,4,12,45,109.36,Low,17.66,1.77,13.44,1.42,247,14.34,1,3,7,4,2.43,8.79,482
01-12-2025,P0113,14073983.85,South,Tension,132 kV GIS,18,100,4,12,44,114.73,Low,17.58,1.78,13.24,1.43,241,14.19,1,3,6,5,2.14,8.9,482
01-03-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,30,101.66,Low,22.78,2.27,17.29,1.82,128,18.25,4,13,22,17,8.44,11.16,1218
01-04-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,24,102.23,Low,31.03,3.05,22.52,2.39,167,24.83,5,12,21,16,8.11,15.47,1218
01-05-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,47,106.06,Low,38.22,3.86,28.43,3.01,216,30.87,5,13,20,16,8.47,18.79,1218
01-06-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,23,108.61,Low,45.05,4.63,34.73,3.7,250,36.92,5,12,21,17,8.08,23.24,1218
01-07-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,45,106.35,Low,36.96,3.74,28.01,2.89,203,29.52,4,13,20,17,8.08,18.43,1218
01-08-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,21,108.62,Low,35.37,3.66,26.59,2.94,204,28.67,5,12,22,16,8.25,18.03,1218
01-09-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,26,108.59,Low,45.52,4.48,33.39,3.61,250,36.11,4,13,22,16,8.17,22.1,1218
01-10-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,36,107.27,Low,44.87,4.62,34.43,3.57,253,36.61,5,13,20,17,8.13,22.67,1218
01-11-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,36,105.55,Low,44.46,4.36,32.63,3.43,242,35.12,4,13,21,17,8.16,21.83,1218
01-12-2025,P0114,35889461.1,East,Terminal,HVDC,18,50,3,12,21,115.18,Low,39.3,4.03,29.7,3.19,223,32.52,5,12,20,17,8.36,20.01,1218
01-01-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,56,100.88,Medium,27.07,2.71,20.24,2.16,40,22.09,3,10,17,13,6.1,13.69,937
01-02-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,22,102.94,Medium,37.16,3.7,28.33,3.02,54,29.73,4,9,15,12,6.3,18.79,937
01-03-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,57,102.25,Medium,49.42,4.86,36.09,3.92,72,39.65,4,10,16,12,6.04,24.08,937
01-04-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,46,103.89,Medium,57.64,5.6,43.27,4.5,84,46.41,3,10,17,12,6.27,28.12,937
01-05-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,33,105.96,Medium,58.89,6.03,44.23,4.85,85,47.09,3,9,15,13,6.03,30.38,937
01-06-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,45,107.71,Medium,55.25,5.54,42.07,4.56,82,44.69,3,9,16,12,6.5,28.2,937
01-07-2025,P0115,26135975.7,South,Tension,765 kV AIS,12,150,1,7,56,106.77,Medium,33.86,3.31,24.63,2.62,49,26.7,4,9,17,12,6.18,16.98,937
01-02-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,43,101.39,Low,35.98,3.64,26.92,2.9,111,28.19,1,4,7,4,2,18.3,1478
01-03-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,29,102.4,Low,53.29,5.29,38.9,4.16,165,42.05,2,4,5,4,2,25.66,1478
01-04-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,28,102.84,Low,67.37,6.78,51.51,5.4,209,54.6,1,4,5,4,2.35,33.68,1478
01-05-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,21,103.63,Low,80.98,7.9,60.48,6.39,245,65.26,1,3,5,4,2.23,39.99,1478
01-06-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,41,104.02,Low,88.16,8.74,64.01,6.86,270,69.14,2,4,6,4,2.35,42.63,1478
01-07-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,38,110.45,Low,62.84,6.24,47.04,4.98,194,49.12,1,4,6,4,2.18,30.79,1478
01-08-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,47,108.01,Low,52.57,5.07,39.21,4.17,157,41.4,2,3,5,5,2.2,25.72,1478
01-09-2025,P0116,45139547.82,East,Suspension,132 kV AIS,18,50,2,9,33,105.15,Low,53.2,5.32,39.92,4.1,164,41.1,1,3,6,4,2.08,26.2,1478
01-01-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,27,101.22,Low,7.48,0.76,5.72,0.61,110,6.1,2,3,7,4,2.32,3.83,370
01-02-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,42,102.04,Low,9.55,0.96,7.15,0.74,142,7.54,2,4,6,5,2.14,4.74,370
01-03-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,37,102.55,Low,11.96,1.18,8.98,0.97,182,9.77,1,4,6,5,2.41,5.97,370
01-04-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,22,103.19,Low,14.49,1.42,10.84,1.15,212,11.58,1,3,6,4,2.47,7.1,370
01-05-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,24,104.97,Low,16.23,1.63,12.21,1.3,246,13.07,1,3,7,5,2.48,8.27,370
01-06-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,31,103.85,Low,17.17,1.72,12.87,1.37,254,13.76,1,3,7,5,2.35,8.77,370
01-07-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,47,104.86,Low,12.44,1.26,9.48,1.02,184,10.11,1,4,5,5,2.17,6.3,370
01-08-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,22,110.12,Low,10.8,1.08,8.08,0.89,164,8.7,1,3,6,4,2.27,5.4,370
01-09-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,48,108.69,Low,12.25,1.21,9.13,0.95,177,9.78,2,3,7,4,2.15,6,370
01-10-2025,P0117,10527729.4,East,Tension,220 kV AIS,12,150,1,10,37,109.74,Low,10.26,1.05,7.75,0.84,153,8.25,1,3,6,4,2.34,5.27,370
01-04-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,24,103.57,Low,26.43,2.69,19.68,2.11,64,20.94,3,7,11,9,4.24,13.36,988
01-05-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,30,105.74,Low,39.08,3.79,28.35,3.13,93,30.52,2,7,10,9,4.44,19.4,988
01-06-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,56,103.96,Low,49.47,4.98,37.16,3.91,124,39.58,3,6,11,8,4.39,25.14,988
01-07-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,48,110.34,Low,40.69,4.08,30.93,3.37,101,32.91,2,7,10,8,4.28,20.59,988
01-08-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,52,108.04,Low,39.9,4.07,30.35,3.25,99,32.11,3,7,11,9,4.02,20.11,988
01-09-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,52,106.17,Low,48.33,4.78,36.62,3.85,118,38.43,2,6,11,9,4.19,24.4,988
01-10-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,48,110.27,Low,45.79,4.51,33.39,3.64,112,36.46,2,7,10,8,4.05,23.12,988
01-11-2025,P0118,34088074.05,West,Suspension,400 kV AIS,18,50,4,11,29,115.99,Low,38.17,3.89,29.15,3.07,96,30.74,3,6,11,8,4.02,19.54,988
01-01-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,46,101.03,Low,25.82,2.56,19.09,2.01,182,20.62,1,4,7,4,2.07,12.62,870
01-02-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,49,101.28,Low,35.07,3.43,25.98,2.81,246,27.53,2,4,6,5,2.31,17.57,870
01-03-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,59,101.69,Low,45.48,4.58,34.54,3.68,320,36.79,2,4,7,5,2.09,22.82,870
01-04-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,54,105.83,Low,52.13,5.19,40.14,4.16,374,42.36,1,3,5,4,2.09,26.59,870
01-05-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,29,107.27,Low,55.42,5.44,40.84,4.45,387,43.85,1,3,7,4,2.43,27.91,870
01-06-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,44,104.01,Low,51.8,5.18,38.58,4.15,366,42.54,2,3,6,5,2.33,26.27,870
01-07-2025,P0119,28811682.16,Central,Transposition,220 kV AIS,18,100,1,7,51,110.38,Low,30.92,3.09,23.66,2.52,223,24.62,1,3,7,5,2.5,15.63,870
01-01-2025,P0120,52732743.45,Central,Tension,132 kV GIS,18,50,1,6,33,100.62,Low,54.55,5.43,41.1,4.34,89,44.51,1,4,5,4,2.31,27.62,1604
01-02-2025,P0120,52732743.45,Central,Tension,132 kV GIS,18,50,1,6,40,102.98,Low,78.71,7.83,59.3,6.28,124,61.73,1,4,6,5,2.41,39.39,1604
01-03-2025,P0120,52732743.45,Central,Tension,132 kV GIS,18,50,1,6,21,103.34,Low,103,10.28,77.18,8.19,166,81.89,1,4,7,4,2.17,50.39,1604
01-04-2025,P0120,52732743.45,Central,Tension,132 kV GIS,18,50,1,6,22,103.19,Low,114.95,11.54,86.55,9.41,184,93.39,2,4,7,4,2.11,57.35,1604
01-05-2025,P0120,52732743.45,Central,Tension,132 kV GIS,18,50,1,6,44,103.09,Low,110.85,11.08,85.92,9.13,185,91.84,2,3,7,5,2.23,57.52,1604
01-06-2025,P0120,52732743.45,Central,Tension,132 kV GIS,18,50,1,6,39,108.26,Low,94.18,9.53,70.61,7.45,155,75.8,2,3,5,5,2.24,47.58,1604
01-04-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,54,103.12,Medium,6.29,0.62,4.73,0.51,110,5.05,4,13,22,17,8.34,3.18,354
01-05-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,45,106.44,Medium,8.39,0.85,6.29,0.67,140,6.75,4,12,21,17,8.4,4.21,354
01-06-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,56,106.47,Medium,10.19,1.05,7.79,0.84,179,8.48,5,12,22,17,8.23,5.22,354
01-07-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,58,105.23,Medium,8.72,0.88,6.62,0.71,152,6.96,5,12,21,16,8.49,4.44,354
01-08-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,54,106.9,Medium,9.07,0.91,6.7,0.72,151,7.11,4,12,22,16,8.06,4.56,354
01-09-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,27,109.8,Medium,12.03,1.19,8.99,0.96,200,9.65,5,12,21,16,8.19,5.98,354
01-10-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,36,109.16,Medium,12.6,1.28,9.39,1,216,10.17,5,13,22,17,8.44,6.34,354
01-11-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,26,115.95,Medium,13.27,1.28,9.79,1.06,226,10.33,5,13,22,16,8.36,6.55,354
01-12-2025,P0121,11493214.4,North,Tension,HVDC,18,50,4,12,32,109.31,Medium,12.85,1.29,9.79,1.05,224,10.48,4,13,22,17,8.02,6.35,354
01-04-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,22,102.78,Low,30.81,3.02,23.26,2.43,124,24.42,2,4,7,4,2.03,14.94,1562
01-05-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,45,103.78,Low,41.41,4.16,31.01,3.33,169,32.21,1,4,6,4,2.26,20.09,1562
01-06-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,59,106.77,Low,52.31,5.05,38.58,4.05,211,40.71,2,4,7,5,2.37,26.14,1562
01-07-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,29,105.94,Low,42.87,4.36,32.41,3.41,178,34.94,2,4,7,5,2.39,22.02,1562
01-08-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,39,105.64,Low,44.88,4.52,32.87,3.51,180,35.39,2,4,7,5,2.03,21.76,1562
01-09-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,57,109.94,Low,57.86,5.82,42.79,4.54,236,46.47,2,3,6,5,2.38,28.32,1562
01-10-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,52,109.71,Low,59.47,6.12,44.92,4.92,252,48.38,1,4,5,5,2.28,30.3,1562
01-11-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,59,109.35,Low,60.01,6,45.14,4.87,249,48.26,1,3,7,4,2.17,29.91,1562
01-12-2025,P0122,53568030.94,Central,Terminal,220 kV GIS,28,100,4,12,51,106.43,Low,58.7,5.97,44.07,4.63,240,47.37,1,3,6,4,2,28.99,1562
01-01-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,34,100.67,Low,35.54,3.57,26.81,2.94,130,29.33,2,3,6,5,2.1,17.65,1584
01-02-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,21,101.38,Low,46.23,4.54,34.37,3.61,166,37.19,2,3,6,5,2.16,23.31,1584
01-03-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,47,103.4,Low,59.44,5.87,44.58,4.67,213,47.33,1,4,5,4,2.02,29.1,1584
01-04-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,26,102.65,Low,69.97,7.01,53.47,5.73,258,56.73,1,4,5,5,2.43,35.25,1584
01-05-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,20,104.9,Low,77.95,7.78,58.96,6.27,283,64,2,4,6,4,2.22,38.76,1584
01-06-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,46,106.97,Low,83.14,8.32,60.85,6.47,306,66.67,1,3,5,5,2.07,41.81,1584
01-07-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,23,110.49,Low,56.11,5.8,42.9,4.51,213,45.84,2,4,6,5,2.24,28.54,1584
01-08-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,48,110,Low,47.44,4.81,35.86,3.79,175,37.94,1,4,7,5,2.17,24.02,1584
01-09-2025,P0123,47155092.51,West,Transposition,220 kV AIS,12,150,1,9,34,110.94,Low,48.41,4.87,36.53,3.88,176,38.39,2,3,7,5,2.07,24.55,1584
01-03-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,54,102.53,Low,20.18,2.05,15.23,1.64,24,16.17,3,9,16,13,6.48,10.23,892
01-04-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,37,102.18,Low,29.01,2.85,21.6,2.26,34,23.3,3,9,17,12,6.36,14.53,892
01-05-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,47,105.45,Low,36.44,3.71,27.43,2.94,43,29.23,4,10,17,12,6.4,18.63,892
01-06-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,57,107.7,Low,43.4,4.3,32.92,3.49,53,34.33,3,10,15,12,6.37,22.18,892
01-07-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,31,109.89,Low,34.9,3.45,26.04,2.7,41,27.86,3,9,17,12,6.26,17.36,892
01-08-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,54,108.48,Low,32.68,3.24,23.87,2.63,38,25.72,4,9,15,12,6.02,15.91,892
01-09-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,41,104.87,Low,37.72,3.76,28.76,3.09,46,29.97,4,10,15,12,6.5,19.14,892
01-10-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,26,114.96,Low,35.59,3.47,26.03,2.81,42,28.46,4,10,16,13,6.19,17.71,892
01-11-2025,P0124,26461688.81,South,Tension,765 kV AIS,18,150,3,11,24,106.78,Low,29.43,2.99,22.63,2.35,36,24.1,3,9,17,13,6.41,14.89,892
01-03-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,20,104.49,Medium,4.12,0.41,3.06,0.33,11,3.3,1,4,6,5,2.17,2.09,200
01-04-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,52,102.91,Medium,5.62,0.56,4.21,0.44,16,4.55,1,3,6,5,2.12,2.83,200
01-05-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,40,107.17,Medium,7.21,0.7,5.38,0.57,20,5.79,2,3,7,5,2.24,3.59,200
01-06-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,37,103.7,Medium,8.51,0.84,6.34,0.68,24,6.86,1,3,5,4,2.31,4.29,200
01-07-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,39,109.08,Medium,6.7,0.68,5.19,0.54,19,5.42,2,4,7,4,2.02,3.33,200
01-08-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,30,105.67,Medium,6.68,0.67,4.97,0.53,18,5.24,2,4,6,4,2.03,3.33,200
01-09-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,47,108.55,Medium,7.97,0.81,6.1,0.65,22,6.38,2,4,5,5,2.31,3.99,200
01-10-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,37,110.81,Medium,7.79,0.78,5.8,0.63,22,6.16,2,3,7,4,2.12,3.82,200
01-11-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,21,113.31,Medium,7.29,0.72,5.27,0.58,20,5.67,2,4,7,4,2.28,3.57,200
01-12-2025,P0125,5781091.63,South,Suspension,132 kV AIS,12,200,3,12,29,111.03,Medium,6.1,0.61,4.55,0.49,17,4.95,2,3,6,5,2.31,3.14,200
01-02-2025,P0126,48332416.5,North,Tension,765 kV GIS,18,100,2,7,39,102.37,Low,53.9,5.36,41.02,4.24,74,42.56,3,9,17,12,6.35,26.8,1649
01-03-2025,P0126,48332416.5,North,Tension,765 kV GIS,18,100,2,7,51,103.79,Low,86.11,8.51,63.16,6.68,116,68.89,3,9,15,13,6.45,42.12,1649
01-04-2025,P0126,48332416.5,North,Tension,765 kV GIS,18,100,2,7,36,103.3,Low,112.67,10.87,83.33,8.79,149,90.33,4,10,15,13,6.4,54.3,1649
01-05-2025,P0126,48332416.5,North,Tension,765 kV GIS,18,100,2,7,48,106.76,Low,122.59,12.22,93.91,9.91,168,98.08,4,10,15,13,6.3,63.02,1649
01-06-2025,P0126,48332416.5,North,Tension,765 kV GIS,18,100,2,7,51,108.36,Low,120.41,12.17,89.29,9.69,168,96.69,3,10,17,13,6.19,60.93,1649
01-07-2025,P0126,48332416.5,North,Tension,765 kV GIS,18,100,2,7,45,104.46,Low,72.08,7.06,54.33,5.79,97,58.28,3,9,17,13,6.14,35.78,1649
01-03-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,52,104.05,Low,39.67,3.93,29.29,3.22,80,31.36,3,10,16,12,6.27,19.69,1350
01-04-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,48,103.37,Low,59.91,5.85,44.25,4.71,122,47.43,3,9,17,12,6.4,29.86,1350
01-05-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,49,104.42,Low,77.55,7.75,58.92,6.09,155,61.65,4,9,17,12,6.28,38.31,1350
01-06-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,29,103.78,Low,90.83,9.12,68.12,7.3,182,72.81,3,10,17,13,6.23,45.05,1350
01-07-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,29,105.29,Low,66.12,6.74,50.24,5.25,137,52.23,4,9,15,12,6.11,33.37,1350
01-08-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,43,106.35,Low,57.44,5.69,42.48,4.47,115,44.34,3,9,17,12,6.46,28.44,1350
01-09-2025,P0127,43348226.9,North,Suspension,765 kV GIS,18,50,3,9,30,111.48,Low,55.89,5.56,42.44,4.52,117,45.27,3,9,15,13,6.17,27.87,1350
01-03-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,38,102.14,Low,11.62,1.12,8.68,0.9,64,9.12,3,6,11,8,4.2,5.78,557
01-04-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,49,103.5,Low,15.9,1.58,11.6,1.25,85,12.7,3,6,10,9,4,7.96,557
01-05-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,21,105.2,Low,19.63,1.97,14.85,1.6,111,16.23,2,6,11,8,4.25,10.13,557
01-06-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,53,106.82,Low,24.09,2.4,17.63,1.93,131,19.09,2,7,10,8,4.09,11.64,557
01-07-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,34,104.98,Low,18.68,1.86,14.13,1.5,102,15.06,2,6,10,9,4.41,9.44,557
01-08-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,45,111.59,Low,17.99,1.85,13.49,1.45,102,14.77,2,7,10,8,4.19,8.97,557
01-09-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,34,110.91,Low,22.23,2.21,16.53,1.78,122,17.79,2,6,11,9,4.36,11.16,557
01-10-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,30,107.85,Low,21.43,2.2,16.39,1.74,120,17.35,3,7,12,9,4.44,10.93,557
01-11-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,53,107.61,Low,20.09,1.98,14.86,1.59,108,15.73,2,6,11,9,4.19,9.85,557
01-12-2025,P0128,18579447.15,East,Suspension,400 kV AIS,18,100,3,12,57,116.35,Low,17.38,1.74,13.04,1.37,96,13.68,2,7,11,9,4.32,8.59,557
01-01-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,45,100.55,Low,14.95,1.47,11.06,1.17,181,11.74,4,10,15,12,6.02,7.49,582
01-02-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,25,101.98,Low,19.92,1.93,14.68,1.57,241,15.74,3,9,16,13,6.38,9.74,582
01-03-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,43,103.76,Low,25.64,2.55,19.44,2.06,309,20.26,4,9,17,13,6.48,12.79,582
01-04-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,51,103.29,Low,30.39,2.99,22.85,2.45,367,23.66,3,10,17,12,6.39,14.85,582
01-05-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,48,104.7,Low,32.99,3.25,24.39,2.67,401,25.83,4,10,15,12,6.39,16.7,582
01-06-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,31,105.51,Low,33.26,3.31,24.94,2.66,404,25.92,3,9,17,12,6.24,16.8,582
01-07-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,45,107.96,Low,21.29,2.14,16.07,1.73,263,17.35,3,9,15,12,6.03,10.8,582
01-08-2025,P0129,18261994.82,Central,Transposition,765 kV GIS,18,80,1,8,30,109.84,Low,16.46,1.62,12.41,1.31,204,12.95,3,10,15,12,6.29,8.14,582
01-02-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,29,102.19,Low,15.71,1.61,11.75,1.25,149,12.44,2,7,10,9,4.11,7.85,650
01-03-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,52,103.85,Low,23.21,2.34,17.38,1.82,212,18.69,2,7,11,9,4.47,11.73,650
01-04-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,27,104.51,Low,29.38,3.01,22.65,2.42,278,23.7,3,7,12,9,4.24,15.06,650
01-05-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,25,104.62,Low,35.89,3.54,26.48,2.81,328,27.73,2,6,10,9,4.19,17.77,650
01-06-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,28,105.84,Low,38.2,3.82,29.01,3.12,355,30.15,2,7,12,8,4.16,18.98,650
01-07-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,52,110.43,Low,27.49,2.72,20.61,2.18,255,21.39,3,7,12,9,4.36,13.63,650
01-08-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,23,111.28,Low,22.41,2.27,17.2,1.78,212,18.07,3,6,10,9,4.48,11.53,650
01-09-2025,P0130,18986067.92,South,Transposition,400 kV GIS,18,200,2,9,55,113.16,Low,23.34,2.35,16.98,1.84,211,18.69,3,7,11,9,4.11,11.67,650
01-03-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,58,101.92,Low,38.49,3.83,29.85,3.13,10,31.84,5,12,21,16,8.33,19.19,1719
01-04-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,22,104.93,Low,54.84,5.51,41.86,4.46,14,44.76,4,13,21,16,8.02,27.5,1719
01-05-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,42,103.13,Low,72,7.02,53.38,5.67,19,56.58,4,12,21,16,8.38,35.32,1719
01-06-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,26,108.98,Low,84.96,8.44,62.91,6.77,22,67.05,5,13,20,16,8.03,42.07,1719
01-07-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,42,103.75,Low,66.1,6.48,49.51,5.19,17,52.96,4,12,22,17,8.37,32.39,1719
01-08-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,44,106.25,Low,60.97,6.26,47.32,4.89,16,49.9,4,13,20,17,8.35,31.37,1719
01-09-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,50,108.41,Low,71.79,7.42,54.21,5.95,19,58.41,5,13,20,17,8.08,36.96,1719
01-10-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,24,109.31,Low,66.79,6.68,51.42,5.38,18,54.53,4,13,20,16,8.28,34.3,1719
01-11-2025,P0131,61577642.08,North,Terminal,HVDC,28,50,3,11,54,112.9,Low,56.58,5.68,42.47,4.54,15,46.51,4,12,21,17,8.4,29,1719
