timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count,start_date,end_date,project_duration_days,season
01-04-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,43,103.67,Low,15.02449315068493,1.15,8.69,0.93,109,9.31,5,12,20,16,8.31,5.8,654,2023-05-15,2023-09-02,110,Summer
01-05-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,24,104.59,Low,19.997638356164384,1.56,11.66,1.23,144,12.21,5,12,20,17,8.29,7.69,654,2025-06-26,2025-10-28,124,Summer
01-06-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,59,103.08,Low,25.1590794520548,1.9,14.46,1.53,181,15.38,5,12,21,17,8.17,9.78,654,2024-03-11,2024-07-25,136,Summer
01-07-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,30,108.5,Low,20.893053424657538,1.6,12.23,1.29,154,12.83,5,13,22,17,8.11,7.96,654,2022-05-23,2022-09-17,117,Summer
01-08-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,49,104.09,Low,20.911452054794523,1.63,12.66,1.31,159,13.46,5,12,22,17,8.12,8.26,654,2022-05-02,2022-08-16,106,Summer
01-09-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,41,110.15,Low,26.885424657534244,2.19,16.7,1.73,207,17.66,4,12,22,16,8.14,10.8,654,2024-01-22,2024-07-07,167,Winter
01-10-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,28,107.6,Low,26.090054794520547,2.33,17.29,1.86,221,18.47,4,13,21,16,8.33,11.64,654,2022-01-03,2022-04-05,92,Winter
01-11-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,38,112.84,Low,28.091835616438356,2.41,18.32,1.95,230,19.39,5,13,22,17,8.31,12.07,654,2024-10-21,2025-02-14,116,Winter
01-12-2025,P0079,21926056.17,East,Terminal,HVDC,28,80,4,12,29,110.34,Low,30.357408219178083,2.36,17.89,1.92,222,18.76,5,12,20,17,8.06,12.0,654,2022-06-11,2022-10-03,114,Summer
01-01-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,20,101.48,Low,25.261153424657536,1.96,15.17,1.58,165,16.15,3,6,12,8,4.45,10.17,879,2024-03-25,2024-07-15,112,Summer
01-02-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,43,101.01,Low,30.32350684931507,2.52,18.74,2.0,215,20.31,2,6,12,9,4.02,12.85,879,2023-11-26,2024-03-31,126,Winter
01-03-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,42,102.84,Low,45.22925753424658,3.22,24.26,2.66,273,26.51,3,7,11,9,4.37,16.42,879,2024-04-18,2024-10-11,176,Summer
01-04-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,22,102.59,Low,42.98471506849315,3.97,29.53,3.1,334,31.57,3,7,11,9,4.08,19.32,879,2023-09-19,2024-02-14,148,Monsoon
01-05-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,35,102.95,Low,49.45128767123288,4.36,33.2,3.43,369,35.14,3,7,12,9,4.11,21.99,879,2024-11-17,2025-02-19,94,Winter
01-06-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,24,105.35,Low,61.95599315068493,4.49,33.97,3.7,382,35.99,2,7,12,8,4.03,22.99,879,2025-06-26,2025-12-02,159,Summer
01-07-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,38,107.82,Low,35.82534246575343,3.2,24.0,2.55,270,25.62,3,6,11,9,4.01,15.75,879,2023-11-03,2024-02-06,95,Winter
01-08-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,44,105.75,Low,31.515753424657536,2.66,19.79,2.08,223,21.01,2,7,10,9,4.29,13.21,879,2023-12-03,2024-05-11,160,Winter
01-09-2025,P0080,26833634.15,East,Terminal,400 kV GIS,12,200,1,9,51,112.69,Low,33.63965753424658,2.71,19.83,2.14,221,21.33,2,6,12,8,4.27,13.67,879,2022-05-17,2022-08-20,95,Summer
01-04-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,59,103.93,Medium,15.644428767123287,1.56,11.57,1.22,144,12.16,3,9,15,12,6.4,7.65,645,2023-08-04,2023-11-13,101,Monsoon
01-05-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,29,106.73,Medium,27.23298630136986,2.2,16.28,1.71,203,17.04,3,9,15,13,6.18,11.02,645,2024-01-06,2024-06-26,172,Winter
01-06-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,26,108.59,Medium,30.856712328767124,2.81,20.52,2.24,269,22.32,3,10,17,13,6.45,13.98,645,2022-10-20,2023-01-18,90,Winter
01-07-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,58,103.99,Medium,24.355590410958904,2.34,17.28,1.85,221,18.56,3,10,17,12,6.49,11.51,645,2022-07-15,2022-11-03,111,Monsoon
01-08-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,48,104.07,Medium,29.71155753424658,2.36,17.71,1.88,219,18.31,3,10,15,13,6.25,11.67,645,2022-05-17,2022-09-15,121,Summer
01-09-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,49,109.59,Medium,32.69672876712328,2.97,22.14,2.31,280,23.26,3,9,17,12,6.28,14.4,645,2023-09-04,2024-02-28,177,Monsoon
01-10-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,29,111.14,Medium,34.62665753424657,2.83,21.14,2.34,279,23.12,4,10,17,12,6.22,14.34,645,2025-02-28,2025-08-14,167,Winter
01-11-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,30,106.84,Medium,31.547287671232876,2.6,19.95,2.15,252,21.18,4,10,15,12,6.11,13.3,645,2022-02-14,2022-07-06,142,Winter
01-12-2025,P0081,21065718.57,West,Tension,765 kV GIS,18,50,4,12,49,109.47,Medium,27.041506849315066,2.22,17.26,1.78,219,17.87,4,9,17,13,6.4,11.1,645,2023-02-18,2023-07-08,140,Winter
01-01-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,48,101.14,Low,27.790101369863017,2.56,18.83,2.07,133,20.73,5,12,21,17,8.15,12.75,1246,2024-09-17,2025-02-07,143,Monsoon
01-02-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,51,101.56,Low,35.37258904109589,3.13,23.38,2.51,169,25.84,5,12,21,17,8.23,15.86,1246,2023-08-28,2024-02-12,168,Monsoon
01-03-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,51,103.75,Low,46.69002739726027,4.11,29.77,3.17,210,32.68,4,13,22,16,8.32,19.95,1246,2022-11-06,2023-02-20,106,Winter
01-04-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,25,105.24,Low,59.06246575342466,4.83,36.93,3.84,255,38.07,5,13,21,16,8.35,24.03,1246,2024-04-16,2024-07-15,90,Summer
01-05-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,22,106.29,Low,58.93525479452055,5.43,40.19,4.29,291,43.16,5,12,21,17,8.46,27.59,1246,2024-08-01,2024-12-21,142,Monsoon
01-06-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,51,105.48,Low,79.00878082191782,5.74,43.49,4.77,304,47.73,5,12,22,16,8.42,29.5,1246,2022-03-07,2022-08-18,164,Summer
01-07-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,21,105.05,Low,44.9306506849315,4.27,32.04,3.35,223,33.69,5,12,20,17,8.5,20.98,1246,2022-08-30,2023-01-22,145,Monsoon
01-08-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,56,109.75,Low,39.913693150684935,3.64,27.97,2.97,190,29.99,5,12,22,17,8.46,18.46,1246,2024-09-25,2025-02-28,156,Monsoon
01-09-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,33,106.61,Low,52.69632876712329,4.07,30.83,3.27,216,32.51,5,13,21,16,8.22,20.18,1246,2023-05-28,2023-10-25,150,Summer
01-10-2025,P0082,41169634.4,East,Tension,HVDC,18,100,1,10,27,111.95,Low,41.69775342465754,3.53,25.73,2.84,183,27.45,5,13,20,16,8.04,17.38,1246,2024-11-12,2025-03-18,126,Winter
01-01-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,47,101.4,Low,50.254313698630135,3.8,28.39,2.97,119,29.8,3,9,15,12,6.15,18.88,1659,2025-06-26,2025-11-14,141,Summer
01-02-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,25,102.8,Low,56.35528767123288,4.84,36.45,3.77,151,39.12,4,10,16,12,6.46,23.67,1659,2024-11-22,2025-03-28,126,Winter
01-03-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,43,101.91,Low,66.73416164383562,6.26,45.87,5.03,198,49.47,3,10,16,13,6.3,30.45,1659,2023-09-17,2024-02-13,149,Monsoon
01-04-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,51,104.44,Low,95.3893178082192,7.43,56.33,6.01,233,59.48,4,9,16,13,6.21,36.9,1659,2024-05-27,2024-10-18,144,Summer
01-05-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,56,104.04,Low,102.94562465753424,8.34,62.75,6.66,262,65.28,4,9,15,13,6.28,40.56,1659,2023-03-07,2023-06-11,96,Summer
01-06-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,55,103.81,Low,98.95191780821919,8.46,65.14,6.98,279,68.4,4,10,16,13,6.2,43.77,1659,2023-11-07,2024-02-15,100,Winter
01-07-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,32,109.33,Low,60.40203287671233,5.97,44.09,4.77,190,48.32,4,10,17,12,6.47,30.41,1659,2023-09-29,2024-01-05,98,Monsoon
01-08-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,28,107.33,Low,60.296027397260275,5.05,37.12,3.94,160,39.05,3,10,16,12,6.25,25.08,1659,2024-12-04,2025-05-18,165,Winter
01-09-2025,P0083,49846543.42,North,Tension,765 kV GIS,12,80,1,9,34,112.51,Low,59.06095890410958,5.01,38.36,4.09,163,39.78,3,9,15,13,6.25,25.44,1659,2022-01-04,2022-05-12,128,Winter
01-03-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,58,104.01,Medium,24.696431506849315,1.84,13.85,1.44,132,14.95,3,7,12,8,4.37,9.28,1078,2023-03-02,2023-08-22,173,Summer
01-04-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,28,103.74,Medium,25.621952054794523,2.42,18.33,1.95,172,19.55,2,7,10,9,4.07,12.2,1078,2024-08-14,2024-12-19,127,Monsoon
01-05-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,30,107.29,Medium,38.25106849315068,3.05,22.78,2.47,213,23.93,3,6,10,8,4.46,15.26,1078,2022-04-01,2022-07-20,110,Summer
01-06-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,27,105.22,Medium,45.74066712328768,3.63,26.61,2.88,251,28.39,3,6,11,9,4.13,18.27,1078,2025-03-15,2025-07-14,121,Summer
01-07-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,45,109.58,Medium,33.87191780821918,2.91,22.09,2.29,204,23.03,3,7,11,9,4.46,14.28,1078,2022-10-01,2023-01-29,120,Winter
01-08-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,46,106.83,Medium,39.71855890410959,2.89,21.39,2.33,204,23.2,2,6,10,9,4.37,14.14,1078,2024-03-08,2024-08-24,169,Summer
01-09-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,23,106.27,Medium,45.99790136986302,3.68,27.56,2.94,261,29.32,3,7,12,9,4.26,18.18,1078,2023-03-07,2023-07-02,117,Summer
01-10-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,31,112.7,Medium,45.89260273972603,3.83,28.38,3.07,264,29.85,2,7,12,8,4.48,19.16,1078,2022-10-04,2023-03-14,161,Winter
01-11-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,52,107.94,Medium,42.84491780821917,3.71,28.76,2.95,266,29.72,3,6,11,9,4.32,18.97,1078,2025-01-18,2025-05-09,111,Winter
01-12-2025,P0084,34556704.53,South,Terminal,400 kV AIS,18,50,3,12,45,117.34,Medium,40.011435616438355,3.63,27.53,2.85,255,29.09,3,6,11,8,4.25,18.2,1078,2022-09-03,2023-02-18,168,Monsoon
01-01-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,40,101.27,Low,7.049824657534247,0.53,3.94,0.42,20,4.31,1,4,7,5,2.13,2.69,310,2025-03-26,2025-08-11,138,Summer
01-02-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,53,101.48,Low,7.5710136986301375,0.64,4.67,0.51,25,5.08,1,3,7,4,2.4,3.15,310,2023-12-20,2024-05-07,139,Winter
01-03-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,31,101.93,Low,9.787315068493152,0.78,5.85,0.64,31,6.41,2,4,6,5,2.48,3.91,310,2023-01-20,2023-07-18,179,Winter
01-04-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,41,103.68,Low,10.785465753424658,0.95,7.24,0.77,37,7.57,1,4,6,4,2.22,4.74,310,2024-12-01,2025-03-02,91,Winter
01-05-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,31,107.46,Low,14.256,1.09,8.14,0.88,44,8.62,2,4,5,4,2.47,5.46,310,2023-03-03,2023-07-15,134,Summer
01-06-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,20,107.01,Low,15.539594520547945,1.21,9.08,0.97,48,9.5,1,3,7,4,2.13,5.87,310,2024-03-06,2024-07-25,141,Summer
01-07-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,35,105.46,Low,9.468160273972602,0.91,6.78,0.72,36,7.2,2,4,5,4,2.49,4.44,310,2023-07-21,2023-11-11,113,Monsoon
01-08-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,57,104.64,Low,8.913797260273974,0.84,6.26,0.67,33,6.74,2,3,6,4,2.24,4.23,310,2022-07-22,2022-12-08,139,Monsoon
01-09-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,44,108.69,Low,12.750597260273972,0.98,7.49,0.77,40,7.93,1,3,5,4,2.25,5.03,310,2024-03-10,2024-07-11,123,Summer
01-10-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,54,109.39,Low,12.348826027397264,0.96,7.04,0.77,38,7.49,2,4,6,4,2.01,4.66,310,2022-03-01,2022-06-30,121,Summer
01-11-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,24,112.9,Low,9.706890410958904,0.87,6.44,0.71,34,6.95,1,3,5,4,2.45,4.39,310,2023-10-19,2024-01-20,93,Winter
01-12-2025,P0085,9411682.0,South,Suspension,132 kV GIS,18,150,1,12,30,117.77,Low,9.101534246575342,0.77,5.78,0.62,30,6.02,2,3,7,4,2.04,3.84,310,2024-10-05,2025-02-06,124,Winter
01-01-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,47,101.16,Low,42.98515068493151,3.6,27.28,2.9,67,29.72,2,3,6,4,2.11,17.96,1604,2024-11-07,2025-03-09,122,Winter
01-02-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,53,102.41,Low,54.0262191780822,4.69,35.02,3.7,85,36.9,2,4,7,4,2.11,23.09,1604,2024-01-11,2024-05-17,127,Winter
01-03-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,49,102.21,Low,69.1022602739726,5.98,44.87,4.77,108,48.3,2,4,6,4,2.49,29.7,1604,2025-01-10,2025-04-19,99,Winter
01-04-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,46,105.19,Low,75.14347808219179,7.07,53.03,5.69,129,56.2,2,4,7,5,2.43,35.82,1604,2022-08-13,2022-12-10,119,Monsoon
01-05-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,42,102.72,Low,84.50108630136987,7.86,58.8,6.29,142,63.31,2,4,6,5,2.19,39.3,1604,2022-09-25,2023-01-22,119,Monsoon
01-06-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,57,103.04,Low,101.48120547945207,8.4,63.62,6.74,150,65.87,1,4,6,4,2.15,41.96,1604,2025-01-30,2025-07-15,166,Winter
01-07-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,23,105.86,Low,64.3889095890411,5.72,43.0,4.65,103,45.62,1,3,6,5,2.04,29.17,1604,2022-09-11,2023-02-15,157,Monsoon
01-08-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,50,105.05,Low,55.548931506849314,4.81,36.63,3.86,86,37.69,2,3,7,5,2.43,23.48,1604,2022-11-09,2023-03-01,112,Winter
01-09-2025,P0086,53855530.65,West,Terminal,220 kV AIS,18,200,1,9,39,107.58,Low,58.14043835616439,4.88,37.06,3.84,88,38.8,2,3,7,5,2.18,24.08,1604,2023-01-11,2023-06-08,148,Winter
01-04-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,33,104.69,Low,21.28364383561644,1.63,12.33,1.31,80,13.17,4,10,15,12,6.31,8.08,833,2023-04-26,2023-08-29,125,Summer
01-05-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,22,106.81,Low,24.51682191780822,2.2,16.5,1.73,104,17.74,3,9,17,13,6.43,10.73,833,2022-01-05,2022-04-09,94,Winter
01-06-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,58,108.72,Low,34.64232876712329,2.76,20.22,2.16,133,21.56,3,10,17,13,6.09,13.87,833,2023-10-26,2024-04-23,180,Winter
01-07-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,27,106.91,Low,23.770836986301372,2.33,17.24,1.88,112,18.45,3,10,15,12,6.47,11.73,833,2024-08-04,2024-12-01,119,Monsoon
01-08-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,52,111.17,Low,26.608027397260273,2.39,17.62,1.89,117,19.19,4,9,16,12,6.21,11.65,833,2025-02-09,2025-05-12,92,Winter
01-09-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,25,107.44,Low,37.7198890410959,3.08,22.77,2.46,151,24.35,3,10,17,12,6.29,15.44,833,2023-05-24,2023-08-23,91,Summer
01-10-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,48,114.36,Low,39.41095890410959,3.19,24.1,2.53,155,25.46,4,9,16,12,6.42,15.92,833,2022-11-06,2023-03-31,145,Winter
01-11-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,43,113.65,Low,42.99393698630137,3.21,24.11,2.62,159,25.83,4,10,16,12,6.27,16.14,833,2023-03-27,2023-08-23,149,Summer
01-12-2025,P0087,25654226.0,East,Terminal,765 kV AIS,18,50,4,12,58,112.1,Low,35.96458904109589,3.16,23.88,2.51,149,25.24,3,10,16,12,6.47,15.65,833,2024-11-29,2025-03-24,115,Winter
01-03-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,24,103.98,Low,17.71609589041096,1.46,10.65,1.17,122,11.64,2,3,7,5,2.44,7.06,631,2025-01-01,2025-06-15,165,Winter
01-04-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,41,104.11,Low,24.195589041095893,2.05,15.14,1.64,169,16.47,1,3,6,5,2.15,10.09,631,2022-01-22,2022-06-18,147,Winter
01-05-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,59,106.08,Low,26.830923287671233,2.55,19.33,2.11,213,20.51,2,3,5,4,2.2,13.14,631,2023-09-23,2024-01-09,108,Monsoon
01-06-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,52,105.67,Low,39.407605479452066,3.1,22.73,2.5,258,25.12,2,3,5,5,2.11,15.69,631,2024-03-19,2024-07-15,118,Summer
01-07-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,32,104.47,Low,32.78132602739726,2.39,17.85,1.93,203,19.25,2,4,7,4,2.2,12.07,631,2025-03-28,2025-09-10,166,Summer
01-08-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,32,109.78,Low,24.644860273972604,2.26,16.9,1.84,191,18.08,1,4,5,5,2.25,11.32,631,2024-07-22,2024-12-31,162,Monsoon
01-09-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,26,105.84,Low,34.36701369863014,2.63,20.19,2.15,227,21.19,2,3,6,5,2.31,13.64,631,2023-05-29,2023-10-06,130,Summer
01-10-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,29,108.91,Low,28.615616438356163,2.48,18.21,2.01,205,19.56,1,3,5,4,2.33,12.5,631,2022-01-22,2022-06-01,130,Winter
01-11-2025,P0088,18912603.44,East,Transposition,220 kV GIS,18,200,3,11,21,113.47,Low,23.466032876712326,2.09,15.8,1.72,177,17.24,1,3,7,5,2.16,10.41,631,2023-09-19,2024-02-18,152,Monsoon
01-04-2025,P0089,46268659.2,South,Tension,132 kV AIS,18,100,4,9,22,105.91,Low,72.78564383561644,5.56,40.47,4.4,180,43.88,2,3,7,5,2.35,27.94,1528,2022-04-30,2022-09-27,150,Summer
01-05-2025,P0089,46268659.2,South,Tension,132 kV AIS,18,100,4,9,25,104.95,Low,87.60553150684933,8.51,64.81,6.95,283,69.58,2,4,6,5,2.15,43.24,1528,2022-09-14,2022-12-16,93,Monsoon
01-06-2025,P0089,46268659.2,South,Tension,132 kV AIS,18,100,4,9,48,106.11,Low,149.7856890410959,11.45,84.62,8.91,358,89.45,1,3,6,4,2.35,55.8,1528,2022-04-07,2022-09-05,151,Summer
01-07-2025,P0089,46268659.2,South,Tension,132 kV AIS,18,100,4,9,21,110.38,Low,115.07018630136987,8.94,66.06,7.23,294,70.36,1,3,6,5,2.4,44.87,1528,2022-06-23,2022-10-23,122,Summer
01-08-2025,P0089,46268659.2,South,Tension,132 kV AIS,18,100,4,9,28,108.68,Low,93.44547945205478,7.86,58.81,6.26,249,62.42,1,3,6,5,2.39,38.6,1528,2024-01-15,2024-05-24,130,Winter
01-09-2025,P0089,46268659.2,South,Tension,132 kV AIS,18,100,4,9,37,110.78,Low,99.50648219178085,7.9,57.74,6.23,253,63.78,1,3,6,5,2.11,38.64,1528,2024-04-30,2024-08-12,104,Summer
01-04-2025,P0090,35381696.42,West,Suspension,400 kV AIS,18,150,4,9,54,103.4,Medium,54.0577397260274,4.36,32.6,3.47,195,34.86,3,7,10,9,4.39,21.95,1221,2022-02-20,2022-07-25,155,Winter
01-05-2025,P0090,35381696.42,West,Suspension,400 kV AIS,18,150,4,9,24,103.02,Medium,81.24554794520549,6.83,51.61,5.51,302,54.67,3,6,12,9,4.35,34.01,1221,2023-12-21,2024-05-08,139,Winter
01-06-2025,P0090,35381696.42,West,Suspension,400 kV AIS,18,150,4,9,51,104.84,Medium,99.36431506849314,8.81,66.55,7.17,404,71.02,3,7,10,9,4.28,44.12,1221,2023-09-21,2024-03-07,168,Monsoon
01-07-2025,P0090,35381696.42,West,Suspension,400 kV AIS,18,150,4,9,58,105.05,Medium,94.03842739726028,7.05,53.23,5.72,318,56.49,3,6,10,9,4.47,35.02,1221,2024-03-06,2024-07-31,147,Summer
01-08-2025,P0090,35381696.42,West,Suspension,400 kV AIS,18,150,4,9,44,107.19,Medium,85.1344397260274,6.27,47.45,5.08,273,50.59,2,6,12,8,4.01,31.0,1221,2022-05-05,2022-10-13,161,Summer
01-09-2025,P0090,35381696.42,West,Suspension,400 kV AIS,18,150,4,9,43,105.8,Medium,76.1626301369863,6.32,47.24,5.1,282,49.32,2,6,11,9,4.02,31.14,1221,2024-11-21,2025-04-12,142,Winter
01-02-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,29,101.81,Low,26.084435616438356,2.02,14.82,1.63,111,15.88,4,13,21,17,8.23,9.99,928,2024-06-15,2024-10-17,124,Summer
01-03-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,49,103.55,Low,36.98730410958905,2.8,20.81,2.23,159,22.68,5,12,22,17,8.36,13.91,928,2025-05-07,2025-09-06,122,Summer
01-04-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,54,103.64,Low,46.145060273972604,3.64,27.24,2.93,202,29.04,4,13,21,16,8.0,17.98,928,2023-04-12,2023-08-02,112,Summer
01-05-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,56,105.86,Low,54.48914794520548,4.27,32.25,3.43,249,34.58,4,13,21,17,8.1,21.82,928,2022-05-06,2022-08-13,99,Summer
01-06-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,53,103.17,Low,59.53895890410959,4.74,35.54,3.83,273,37.88,4,13,22,17,8.16,24.35,928,2023-12-22,2024-06-16,177,Winter
01-07-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,46,107.94,Low,42.18213698630137,3.53,26.24,2.85,203,27.99,4,12,21,17,8.02,17.85,928,2022-01-24,2022-06-07,134,Winter
01-08-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,31,105.93,Low,33.89990547945205,3.14,23.85,2.56,179,25.58,5,12,21,16,8.04,15.83,928,2023-09-12,2024-01-19,129,Monsoon
01-09-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,32,110.31,Low,43.16890410958905,3.5,25.84,2.78,197,28.17,5,12,21,16,8.45,17.42,928,2023-12-26,2024-06-23,180,Winter
01-10-2025,P0091,33201250.3,East,Tension,HVDC,28,200,2,10,53,110.34,Low,34.22828767123288,3.01,21.85,2.38,170,24.23,4,12,22,16,8.26,14.6,928,2022-02-28,2022-06-23,115,Winter
01-02-2025,P0092,42406267.92,Central,Suspension,400 kV AIS,18,80,2,10,31,101.67,Medium,34.12705479452055,2.79,21.11,2.28,80,22.7,2,7,12,9,4.03,13.94,1295,2023-12-13,2024-05-16,155,Winter
01-03-2025,P0092,42406267.92,Central,Suspension,400 kV AIS,18,80,2,10,25,102.63,Medium,47.098520547945206,3.96,29.48,3.22,110,31.05,3,6,10,9,4.22,19.52,1295,2024-10-11,2025-02-21,133,Winter
01-04-2025,P0092,42406267.92,Central,Suspension,400 kV AIS,18,80,2,10,43,105.37,Medium,62.942331506849314,4.98,37.49,4.06,146,40.93,3,6,10,9,4.12,25.87,1295,2025-03-21,2025-06-25,96,Summer
01-05-2025,P0092,42406267.92,Central,Suspension,400 kV AIS,18,80,2,10,30,103.56,Medium,77.33873972602741,6.1,46.21,4.86,170,49.02,2,7,12,9,4.41,30.64,1295,2022-06-26,2022-11-03,130,Summer
01-06-2025,P0092,42406267.92,Central,Suspension,400 kV AIS,18,80,2,10,40,107.75,Medium,79.42278082191781,6.71,49.79,5.44,187,52.84,2,6,10,9,4.36,33.13,1295,2023-01-23,2023-05-24,121,Winter
